drug	uniprot
DB09185 	 P23975
DB09186 	 P31645
DB09194 	 P35348
DB09194 	 P08913
DB09194 	 P14416
DB09194 	 P11229
DB09194 	 P28223
DB09194 	 P28335
DB09195 	 P28223
DB09195 	 P28335
DB09195 	 P35348
DB09195 	 P08913
DB09195 	 P35367
DB09195 	 P31645
DB09198 	 P37231
DB09201 	 P37231
DB09202 	 P35348
DB09202 	 P35368
DB09202 	 P25100
DB09202 	 P08913
DB09203 	 P35348
DB09204 	 P08588
DB09204 	 P07550
DB09204 	 P35348
DB09205 	 P35348
DB09207 	 P14416
DB09207 	 P35462
DB09207 	 Q9UE69
DB09209 	 P35372
DB09209 	 P41145
DB09209 	 P41143
DB09211 	 P34995
DB09211 	 P43116
DB09211 	 P43115
DB09211 	 P35408
DB09212 	 P35354
DB09212 	 P23219
DB09213 	 P35354
DB09213 	 P23219
DB09213 	 P10415
DB09213 	 P07204
DB09213 	 P00750
DB09213 	 P12104
DB09213 	 P37231
DB09213 	 P13569
DB09213 	 P46059
DB09213 	 Q07869
DB09213 	 P07359
DB09213 	 P31151
DB09214 	 P23219
DB09214 	 P35354
DB09215 	 P23219
DB09215 	 P35354
DB09216 	 P23219
DB09216 	 P35354
DB09217 	 P35354
DB09220 	 O60706
DB09221 	 P01375
DB09221 	 P05231
DB09221 	 P08700
DB09221 	 P17948
DB09221 	 P01138
DB09221 	 P09619
DB09221 	 P07900
DB09221 	 P08238
DB09223 	 P14416
DB09223 	 P35462
DB09223 	 P28223
DB09224 	 P14416
DB09225 	 P21728
DB09225 	 P14416
DB09225 	 P28223
DB09225 	 P50406
DB09225 	 P34969
DB09225 	 P23975
DB09225 	 P31645
DB09227 	 Q13936
DB09228 	 P00736
DB09228 	 P09871
DB09228 	 P03952
DB09228 	 P00748
DB09228 	 P00734
DB09228 	 P03951
DB09228 	 P00750
DB09229 	 Q13936
DB09229 	 Q01668
DB09229 	 O60840
DB09229 	 Q13698
DB09229 	 P35348
DB09230 	 Q02641
DB09231 	 Q13936
DB09231 	 Q00975
DB09231 	 O43497
DB09232 	 Q00975
DB09232 	 Q13936
DB09235 	 Q9P0X4
DB09235 	 Q13936
DB09236 	 Q13936
DB09237 	 Q13936
DB09237 	 Q01668
DB09237 	 P29474
DB09237 	 P35228
DB09238 	 Q13936
DB09238 	 O43497
DB09239 	 P35348
DB09241 	 P33402
DB09241 	 P29475
DB09242 	 P08913
DB09242 	 Q9Y2I1
DB09244 	 P21397
DB09244 	 P08908
DB09244 	 P08913
DB09245 	 P21397
DB09256 	 P04818
DB09257 	 Q12882
DB09258 	 P00742
DB09258 	 P01008
DB09258 	 P05546
DB09262 	 P11229
DB09262 	 P08172
DB09262 	 P20309
DB09265 	 P43220
DB09266 	 P22897
DB09270 	 P56181
DB09270 	 P31040
DB09272 	 P35372
DB09272 	 P41143
DB09272 	 P41145
DB09273 	 Q8IW54
DB09273 	 P29274
DB09273 	 P07550
DB09274 	 P04926
DB09275 	 O25926
DB09279 	 P30556
DB09280 	 P13569
DB09282 	 P33402
DB09283 	 P09619
DB09283 	 P54750
DB09285 	 P09917
DB09285 	 P35354
DB09285 	 Q15722
DB09285 	 P21731
DB09286 	 P14416
DB09286 	 P28223
DB09286 	 P35348
DB09286 	 P21917
DB09286 	 P21728
DB09286 	 P35462
DB09286 	 P41595
DB09286 	 P08913
DB09288 	 P23219
DB09288 	 P35354
DB09288 	 Q8NER1
DB09288 	 P21554
DB09289 	 P42261
DB09289 	 P35372
DB09289 	 P08908
DB09289 	 P35462
DB09290 	 P46098
DB09291 	 P25103
DB09292 	 P08473
DB09295 	 P23219
DB09295 	 P35354
DB09295 	 P51800
DB09296 	 Q5L478
DB09297 	 B0B3C9
DB09299 	 Q72547
DB09299 	 Q3MS49
DB09299 	 I6TLU5
DB09300 	 P20309
DB09300 	 P08172
DB09301 	 P23560
DB09301 	 P39905
DB09301 	 P15692
DB09301 	 P13500
DB09302 	 Q8NBP7
DB09304 	 P08913
DB09304 	 P08908
DB09310 	 P05160
DB09317 	 P03372
DB09318 	 P03372
DB09319 	 P0AEB2
DB09324 	 P00807
DB09327 	 Q12882
DB09327 	 P04818
DB09329 	 P04275
DB09330 	 P00533
DB09331 	 P28907
DB09332 	 P00734
DB09332 	 P08709
DB09332 	 P00740
DB09332 	 P00742
DB09332 	 P04070
DB09332 	 P38435
DB09332 	 P07225
DB09333 	 P55073
DB09334 	 Q01718
DB09336 	 P16422
DB09336 	 P11836
DB09338 	 P05186
DB09338 	 P29972
DB09338 	 P53985
DB09342 	 P35498
DB09343 	 P19971
DB09345 	 P35498
DB09351 	 P08588
DB09363 	 Q05940
DB09369 	 P03372
DB09371 	 P03372
DB09371 	 P10275
DB09371 	 P04278
DB09389 	 P06401
DB09389 	 P18405
DB09389 	 P10275
DB09401 	 P10415
DB09401 	 Q07817
DB09401 	 Q07820
DB09409 	 Q05586
DB09418 	 Q92911
DB09421 	 P34981
DB09422 	 Q07869
DB09460 	 P00915
DB09460 	 P00918
DB09460 	 P22748
DB09460 	 Q16790
DB09462 	 Q03181
DB09462 	 Q9NZK7
DB09462 	 Q9NPH2
DB09462 	 P00325
DB09462 	 Q14643
DB09462 	 P09466
DB09462 	 P17050
DB09462 	 P84077
DB09462 	 O43252
DB09462 	 P23367
DB09462 	 P69924
DB09462 	 P17802
DB09462 	 O14717
DB09462 	 O43708
DB09472 	 P00918
DB09472 	 P00915
DB09477 	 P12821
DB09477 	 P46663
DB09481 	 Q05586
DB09488 	 P35367
DB09510 	 Q8KT33
DB09513 	 Q8KT33
DB09517 	 P02792
DB09517 	 P69905
DB09517 	 P68871
DB09526 	 P14679
DB09532 	 P47872
DB09535 	 P03372
DB09535 	 Q92731
DB09536 	 Q9UEW3
DB09539 	 P36956
DB09552 	 P21283
DB09555 	 P35367
DB09559 	 P00533
DB09564 	 P06213
DB09564 	 P08069
DB09568 	 Q96PD7
DB09568 	 Q99714
DB09568 	 P30084
DB09568 	 Q16836
DB09568 	 Q9GZR5
DB09568 	 P06858
DB10770 	 P05231
DB10770 	 P17948
DB10770 	 P14778
DB10770 	 P37173
DB10770 	 P05230
DB10770 	 P01579
DB10770 	 P21802
DB10770 	 P15509
DB10770 	 P09619
DB10770 	 P01137
DB10770 	 P01375
DB10772 	 P05230
DB10772 	 P00533
DB10772 	 P15509
DB10772 	 P01584
DB10772 	 P05231
DB10772 	 P01579
DB10772 	 P21802
DB10772 	 P16234
DB10772 	 P37173
DB10772 	 P01137
DB10772 	 P01375
DB10772 	 P15692
DB11059 	 P11166
DB11064 	 P06401
DB11064 	 P10275
DB11064 	 P03372
DB11071 	 P23219
DB11071 	 P35354
DB11075 	 P16422
DB11077 	 P22413
DB11077 	 Q9BUP3
DB11079 	 P23219
DB11079 	 P35354
DB11081 	 P00367
DB11085 	 P07202
DB11087 	 O75469
DB11090 	 Q12809
DB11093 	 P41180
DB11093 	 P27797
DB11093 	 Q99828
DB11093 	 O75340
DB11093 	 P30626
DB11093 	 Q99653
DB11093 	 P09486
DB11093 	 P27824
DB11093 	 P35556
DB11093 	 P04271
DB11093 	 O14958
DB11093 	 Q15493
DB11093 	 Q9UBV8
DB11093 	 P06703
DB11093 	 P13693
DB11093 	 O75838
DB11093 	 Q99584
DB11093 	 P31415
DB11093 	 Q02818
DB11093 	 P80303
DB11093 	 P0DP23
DB11093 	 Q75N90
DB11093 	 P28676
DB11093 	 Q9ULU8
DB11093 	 P0DP24
DB11093 	 P0DP25
DB11093 	 Q96FQ6
DB11093 	 P22676
DB11093 	 Q13938
DB11093 	 Q86UW7
DB11093 	 Q96L12
DB11093 	 Q9ULB1
DB11093 	 P62166
DB11094 	 P11473
DB11094 	 P02774
DB11113 	 P43115
DB11113 	 P35408
DB11120 	 P28482
DB11124 	 P35348
DB11124 	 P35368
DB11124 	 P08913
DB11124 	 P18089
DB11124 	 P18825
DB11124 	 P08588
DB11124 	 P07550
DB11124 	 P25100
DB11124 	 P13945
DB11130 	 P41143
DB11130 	 P41145
DB11130 	 P35372
DB11131 	 Q8NER1
DB11132 	 Q9UEW3
DB11133 	 P37231
DB11133 	 Q07869
DB11133 	 P36956
DB11136 	 P00167
DB11148 	 Q06432
DB11148 	 P48048
DB11148 	 O75762
DB11148 	 Q9HBA0
DB11155 	 Q6GI75
DB11156 	 Q9HC97
DB11156 	 P11229
DB11157 	 P35908
DB11157 	 Q9UQF2
DB11157 	 Q99456
DB11160 	 P70174
DB11166 	 P00734
DB11166 	 P00742
DB11181 	 P11229
DB11181 	 P08172
DB11181 	 P20309
DB11181 	 P08173
DB11181 	 P08912
DB11186 	 Q99720
DB11186 	 Q12809
DB11186 	 P35498
DB11186 	 P41145
DB11186 	 P35372
DB11193 	 O00206
DB11195 	 P12070
DB11195 	 P24300
DB11195 	 P15587
DB11195 	 P12851
DB11195 	 Q54873
DB11201 	 P23219
DB11201 	 P35354
DB11217 	 P14679
DB11219 	 P06401
DB11219 	 P10275
DB11219 	 Q92731
DB11219 	 P03372
DB11221 	 P04278
DB11235 	 P35367
DB11235 	 P11229
DB11235 	 P08172
DB11235 	 P20309
DB11235 	 P08173
DB11235 	 P08912
DB11254 	 P11387
DB11254 	 P21980
DB11254 	 P14679
DB11273 	 P08908
DB11273 	 P08588
DB11273 	 P35348
DB11274 	 P14416
DB11274 	 P21728
DB11274 	 P35462
DB11275 	 P21728
DB11278 	 P08588
DB11278 	 P08913
DB11278 	 P35348
DB11278 	 P08588
DB11294 	 P04439
DB11294 	 P01903
DB11294 	 P04439
DB11294 	 P01889
DB11300 	 P25116
DB11300 	 Q96RI0
DB11300 	 P03951
DB11300 	 P00488
DB11300 	 P05160
DB11300 	 P02671
DB11300 	 P02675
DB11300 	 P02679
DB11300 	 P12259
DB11300 	 P00451
DB11311 	 P02671
DB11311 	 P02675
DB11311 	 P00488
DB11311 	 Q96IY4
DB11312 	 P12259
DB11312 	 P00451
DB11323 	 P23219
DB11323 	 P35354
DB11324 	 Q8NER1
DB11327 	 P35228
DB11327 	 P35354
DB11328 	 Q9UNN8
DB11338 	 P19320
DB11338 	 P02778
DB11338 	 P02452
DB11338 	 P15509
DB11345 	 Q8NER1
DB11345 	 Q8NET8
DB11345 	 O75762
DB11345 	 Q7Z2W7
DB11348 	 P41180
DB11348 	 P27797
DB11348 	 Q99828
DB11348 	 O75340
DB11348 	 P30626
DB11348 	 Q99653
DB11348 	 P09486
DB11348 	 P27824
DB11348 	 P35556
DB11348 	 P04271
DB11348 	 O14958
DB11348 	 Q15493
DB11348 	 Q9UBV8
DB11348 	 P06703
DB11348 	 P13693
DB11348 	 O75838
DB11348 	 Q99584
DB11348 	 P31415
DB11348 	 Q02818
DB11348 	 P80303
DB11348 	 P0DP23
DB11348 	 Q75N90
DB11348 	 P28676
DB11348 	 Q9ULU8
DB11348 	 P0DP24
DB11348 	 P0DP25
DB11348 	 Q96FQ6
DB11348 	 P22676
DB11348 	 Q13938
DB11348 	 Q86UW7
DB11348 	 Q96L12
DB11348 	 Q9ULB1
DB11348 	 P62166
DB11359 	 P02768
DB11362 	 P43119
DB11363 	 Q9UM73
DB11365 	 Q92482
DB11365 	 Q72547
DB11367 	 P02919
DB11386 	 Q12809
DB11397 	 P02787
DB11397 	 P06276
DB11421 	 Q494W8
DB11429 	 P10275
DB11431 	 Q25634
DB11447 	 P10275
DB11455 	 Q8SPQ9
DB11477 	 P08913
DB11478 	 P03372
DB11478 	 P04278
DB11496 	 P07202
DB11541 	 P03372
DB11560 	 Q96S37
DB11560 	 Q9NSA0
DB11569 	 Q16552
DB11571 	 P12259
DB11571 	 P00451
DB11571 	 P03951
DB11571 	 P00488
DB11571 	 P05160
DB11571 	 P02671
DB11571 	 P02675
DB11571 	 P02679
DB11572 	 P12259
DB11572 	 P00451
DB11572 	 P02671
DB11572 	 P02675
DB11572 	 P02679
DB11574 	 Q5L478
DB11575 	 B0B3C9
DB11577 	 P35869
DB11577 	 P35348
DB11580 	 P01031
DB11581 	 P10415
DB11582 	 P14867
DB11582 	 P23415
DB11582 	 O14788
DB11584 	 P21728
DB11586 	 P26663
DB11587 	 P07550
DB11588 	 P02144
DB11590 	 Q99707
DB11590 	 Q9UPY5
DB11590 	 P54710
DB11591 	 P35367
DB11595 	 Q9NZQ7
DB11596 	 P0A827
DB11597 	 A6PZ59
DB11598 	 P01008
DB11601 	 O60603
DB11603 	 P08667
DB11604 	 P04958
DB11605 	 Q96RI1
DB11605 	 O75469
DB11605 	 Q07869
DB11606 	 P04275
DB11607 	 P04275
DB11611 	 P20701
DB11613 	 Q5L478
DB11614 	 P25105
DB11614 	 P35367
DB11619 	 P04278
DB11619 	 P06401
DB11619 	 P04150
DB11619 	 P10275
DB11619 	 P30968
DB11619 	 P03372
DB11623 	 P08473
DB11626 	 P19438
DB11626 	 P20333
DB11632 	 P21964
DB11633 	 P50859
DB11633 	 Q12809
DB11633 	 Q13936
DB11633 	 P48051
DB11633 	 Q92806
DB11633 	 Q14654
DB11633 	 P22460
DB11633 	 Q9UK17
DB11633 	 P51787
DB11633 	 Q14524
DB11635 	 P08183
DB11638 	 P63261
DB11638 	 P49419
DB11638 	 P07355
DB11638 	 P25705
DB11638 	 O75964
DB11638 	 P48047
DB11638 	 P20810
DB11638 	 P49368
DB11638 	 P23528
DB11638 	 O00299
DB11638 	 P21291
DB11638 	 Q16555
DB11638 	 P15924
DB11638 	 P68104
DB11638 	 P06733
DB11638 	 P21333
DB11638 	 Q9C0B1
DB11638 	 P11413
DB11638 	 O14556
DB11638 	 P06744
DB11638 	 P22626
DB11638 	 Q14103
DB11638 	 P61978
DB11638 	 Q5SSJ5
DB11638 	 P04792
DB11638 	 P46940
DB11638 	 Q92945
DB11638 	 P00338
DB11638 	 P07195
DB11638 	 P09382
DB11638 	 P27816
DB11638 	 P40925
DB11638 	 P55786
DB11638 	 P07737
DB11638 	 P00558
DB11638 	 P14618
DB11638 	 P62937
DB11638 	 Q06830
DB11638 	 P27635
DB11638 	 P50914
DB11638 	 Q07020
DB11638 	 P62750
DB11638 	 P42766
DB11638 	 P36578
DB11638 	 P62277
DB11638 	 P08708
DB11638 	 P62269
DB11638 	 P39019
DB11638 	 P62857
DB11638 	 P46782
DB11638 	 P62753
DB11638 	 P62241
DB11638 	 P46781
DB11638 	 Q15637
DB11638 	 P23246
DB11638 	 P62316
DB11638 	 P37108
DB11638 	 Q08170
DB11638 	 Q01995
DB11638 	 P37802
DB11638 	 P60174
DB11638 	 P09493
DB11638 	 Q71U36
DB11638 	 P08670
DB11638 	 Q15942
DB11638 	 P11142
DB11638 	 Q9BUF5
DB11638 	 P04350
DB11638 	 P07437
DB11638 	 P04075
DB11638 	 P04406
DB11638 	 P99999
DB11638 	 P18669
DB11638 	 P35579
DB11638 	 P07237
DB11638 	 P17844
DB11638 	 P34897
DB11638 	 Q13838
DB11638 	 P06748
DB11638 	 Q8I3Z5
DB11638 	 Q5R2K6
DB11638 	 Q6LFH8
DB11638 	 Q00080
DB11638 	 P13568
DB11638 	 Q8IKW5
DB11638 	 P86287
DB11638 	 Q8IKK7
DB11638 	 P14223
DB11638 	 C6KT34
DB11638 	 Q8IC05
DB11638 	 Q8IKF0
DB11638 	 C6KTA4
DB11638 	 Q27743
DB11638 	 C0H4Y6
DB11638 	 Q8IDH5
DB11638 	 Q8II73
DB11638 	 Q8I2Z8
DB11638 	 Q8ILF7
DB11638 	 Q8I0V4
DB11638 	 P20035
DB11638 	 Q8IJN7
DB11638 	 Q8IKH8
DB11638 	 A0A143ZZK9
DB11638 	 P14642
DB11638 	 P13817
DB11638 	 Q7K6A4
DB11638 	 Q8IKR1
DB11638 	 Q8I431
DB11638 	 Q8IDQ9
DB11638 	 O97313
DB11638 	 Q8IJT2
DB11638 	 Q8IJC6
DB11638 	 C0H571
DB11638 	 T1RTG8
DB11638 	 C0H5C2
DB11638 	 Q8I6U8
DB11638 	 Q08853
DB11638 	 Q76NM6
DB11638 	 Q8I3T9
DB11638 	 Q8I0X2
DB11638 	 Q8IM16
DB11638 	 Q7KQM4
DB11638 	 Q9N623
DB11638 	 C0H4V6
DB11638 	 Q8I5G6
DB11638 	 C6S3C7
DB11638 	 Q7KQL5
DB11638 	 Q8IKM5
DB11638 	 Q8IL86
DB11638 	 Q8IJR6
DB11638 	 Q8I492
DB11638 	 C0H4L1
DB11638 	 Q8IAW0
DB11638 	 Q76NN7
DB11638 	 Q8IB72
DB11638 	 P13827
DB11638 	 Q8IDD3
DB11638 	 O77323
DB11638 	 P46925
DB11638 	 C0H546
DB11638 	 Q8I4R5
DB11638 	 Q8IBN5
DB11638 	 Q8I487
DB11638 	 Q8I3X4
DB11638 	 P50250
DB11638 	 Q8IJA9
DB11638 	 Q8IJ60
DB11638 	 Q8IEN3
DB11638 	 Q8IDP8
DB11638 	 Q8I4W4
DB11638 	 O77361
DB11638 	 C6KSR5
DB11638 	 Q02155
DB11638 	 Q8IBI3
DB11638 	 Q8IJ74
DB11638 	 Q8III5
DB11638 	 Q8IHS5
DB11638 	 Q8IDP1
DB11638 	 Q8I5Y3
DB11638 	 Q8IEM3
DB11638 	 Q8IE82
DB11638 	 Q8IDI5
DB11638 	 Q8IM15
DB11638 	 C0H5H0
DB11638 	 Q8ILV2
DB11638 	 Q8IM74
DB11638 	 Q8I5H4
DB11638 	 Q8ID50
DB11638 	 Q8IE67
DB11638 	 Q8IL80
DB11638 	 O96221
DB11638 	 A0A144A2G5
DB11638 	 P13830
DB11638 	 Q9TY94
DB11638 	 Q8IBS5
DB11638 	 P38545
DB11638 	 Q8IB78
DB11638 	 C0H4X5
DB11638 	 C0H551
DB11638 	 Q8IJK8
DB11638 	 Q8IIR9
DB11638 	 Q8IIA4
DB11638 	 Q7KQK0
DB11638 	 Q8IDV0
DB11638 	 Q8IKL4
DB11638 	 Q8ILK3
DB11638 	 Q8ILE8
DB11638 	 Q8IKM6
DB11638 	 Q8IL88
DB11638 	 C6KT50
DB11638 	 P02768
DB11639 	 Q13873
DB11639 	 P36894
DB11640 	 Q09470
DB11641 	 P07437
DB11642 	 Q9Y5N1
DB11642 	 Q12809
DB11644 	 P02766
DB11652 	 P04626
DB11652 	 P21860
DB11653 	 Q01726
DB11653 	 P32245
DB11653 	 P41968
DB11653 	 P33032
DB11653 	 Q01718
DB11660 	 P43088
DB11672 	 P37231
DB11672 	 P11473
DB11672 	 O15440
DB11672 	 P16152
DB11672 	 P09211
DB11674 	 Q92731
DB11674 	 P04278
DB11676 	 Q05318
DB11689 	 Q02750
DB11689 	 P36507
DB11691 	 P35372
DB11691 	 P41143
DB11691 	 P41145
DB11692 	 P29371
DB11693 	 P63098
DB11693 	 Q96LZ3
DB11699 	 P46098
DB11703 	 Q06187
DB11712 	 P13569
DB11714 	 Q9NZQ7
DB11718 	 P15056
DB11718 	 P24385
DB11723 	 P27487
DB11726 	 P36544
DB11730 	 P11802
DB11730 	 Q00534
DB11731 	 P00533
DB11731 	 P07437
DB11732 	 P30939
DB11737 	 P00533
DB11738 	 P08913
DB11740 	 P30291
DB11745 	 P21554
DB11752 	 P17252
DB11752 	 Q02156
DB11752 	 Q14790
DB11752 	 Q15139
DB11752 	 P42081
DB11752 	 P35354
DB11752 	 P24385
DB11752 	 P01375
DB11752 	 Q9Z1N9
DB11753 	 P0A8V2
DB11753 	 P0A7Z4
DB11753 	 P0A8T7
DB11755 	 P21554
DB11755 	 P34972
DB11755 	 Q9Y2T6
DB11755 	 P08908
DB11755 	 Q9Y5S1
DB11755 	 Q7Z2W7
DB11755 	 O75762
DB11757 	 P29274
DB11757 	 P30542
DB11760 	 P09874
DB11760 	 Q9UGN5
DB11761 	 P48764
DB11767 	 P08887
DB11767 	 P12314
DB11767 	 P12318
DB11767 	 P31994
DB11767 	 P08637
DB11767 	 O75015
DB11772 	 P42336
DB11779 	 P26664
DB11781 	 P55786
DB11781 	 P09960
DB11791 	 P08581
DB11793 	 P09874
DB11793 	 Q9UGN5
DB11799 	 Q72547
DB11799 	 Q7ZJM1
DB11811 	 P37231
DB11817 	 P23458
DB11817 	 O60674
DB11817 	 Q14289
DB11817 	 P52333
DB11823 	 Q05586
DB11823 	 Q13224
DB11823 	 P13639
DB11823 	 P23560
DB11823 	 Q16620
DB11827 	 P31639
DB11828 	 P00533
DB11830 	 Q13547
DB11830 	 O15379
DB11830 	 Q92769
DB11831 	 P16455
DB11831 	 P09211
DB11834 	 Q9NPF7
DB11837 	 P15538
DB11837 	 P19099
DB11842 	 P30556
DB11854 	 P35961
DB11855 	 P11229
DB11858 	 Q9Y271
DB11858 	 Q9NS75
DB11859 	 P14867
DB11866 	 Q9BQB4
DB11901 	 P10275
DB11901 	 P14867
DB11914 	 P35225
DB11914 	 Q4VB53
DB11915 	 Q99870
DB11921 	 P04150
DB11936 	 P53396
DB11937 	 P35869
DB11937 	 Q9HC97
DB11942 	 O14980
DB11943 	 P0AFI2
DB11943 	 P0AES4
DB11945 	 Q9NZQ7
DB11948 	 P10745
DB11949 	 P25103
DB11951 	 O43613
DB11951 	 O43614
DB11952 	 P48736
DB11952 	 O00329
DB11963 	 P00533
DB11967 	 P05231
DB11967 	 P01375
DB11967 	 P01584
DB11967 	 Q13233
DB11967 	 P36507
DB11973 	 P01133
DB11973 	 P54760
DB11973 	 P04626
DB11978 	 Q99835
DB11979 	 P30968
DB11986 	 P04629
DB11986 	 Q16620
DB11986 	 Q16288
DB11986 	 P08922
DB11986 	 O60674
DB11986 	 Q07912
DB11988 	 P11836
DB11994 	 Q13133
DB11994 	 P55055
DB11994 	 P09917
DB11994 	 P05177
DB11994 	 P08684
DB11994 	 P05181
DB11994 	 P11712
DB11994 	 P10635
DB11995 	 Q9UNQ0
DB11995 	 P40238
DB11995 	 Q8TCC7
DB12001 	 P11802
DB12001 	 Q00534
DB12007 	 Q07869
DB12007 	 P37231
DB12010 	 P43405
DB12010 	 P0DMS8
DB12010 	 Q99870
DB12010 	 O00519
DB12010 	 Q99808
DB12010 	 P22309
DB12010 	 O76074
DB12010 	 P09917
DB12010 	 P25774
DB12010 	 P07711
DB12010 	 P00519
DB12010 	 P62344
DB12010 	 P9WI81
DB12010 	 Q9UK32
DB12010 	 P29597
DB12010 	 Q8NI60
DB12010 	 P23458
DB12010 	 P08581
DB12010 	 Q8IY84
DB12010 	 Q9P289
DB12010 	 P17612
DB12010 	 Q9Y6E0
DB12010 	 Q13188
DB12010 	 P42680
DB12010 	 Q9BYT3
DB12010 	 Q8TDR2
DB12010 	 Q9NRP7
DB12010 	 Q15208
DB12010 	 Q9Y2H1
DB12010 	 Q9UEW8
DB12010 	 Q7L7X3
DB12010 	 Q9UL54
DB12010 	 Q9H2K8
DB12010 	 Q9UHD2
DB12010 	 Q02763
DB12010 	 Q15569
DB12010 	 P36897
DB12010 	 P37173
DB12010 	 P35590
DB12010 	 Q9UKI8
DB12010 	 Q86UE8
DB12010 	 Q9UKE5
DB12010 	 Q13470
DB12010 	 Q07912
DB12010 	 Q59H18
DB12010 	 Q9BXA7
DB12010 	 P33981
DB12010 	 P42681
DB12010 	 Q06418
DB12010 	 O75385
DB12010 	 Q8IYT8
DB12010 	 Q6PHR2
DB12010 	 P30291
DB12010 	 P07947
DB12010 	 Q56UN5
DB12010 	 Q9NYL2
DB12010 	 P43403
DB12010 	 Q2M2I8
DB12010 	 P42684
DB12010 	 Q04771
DB12010 	 P36896
DB12010 	 Q96D53
DB12010 	 Q9UM73
DB12010 	 Q8NFD2
DB12010 	 O14965
DB12010 	 Q96GD4
DB12010 	 Q9UQB9
DB12010 	 P30530
DB12010 	 P51451
DB12010 	 Q9NSY1
DB12010 	 O00238
DB12010 	 Q13873
DB12010 	 P51813
DB12010 	 P15056
DB12010 	 Q06187
DB12010 	 Q14012
DB12010 	 Q8IU85
DB12010 	 Q96NX5
DB12010 	 Q9UQM7
DB12010 	 Q13554
DB12010 	 Q13557
DB12010 	 Q13555
DB12010 	 Q8N5S9
DB12010 	 Q96RR4
DB12010 	 O14936
DB12010 	 P07498
DB12010 	 P06493
DB12010 	 Q6DT37
DB12010 	 P11802
DB12010 	 Q00532
DB12010 	 Q92772
DB12010 	 O14757
DB12010 	 O96017
DB12010 	 O14578
DB12010 	 P49759
DB12010 	 P49760
DB12010 	 P49761
DB12010 	 Q9HAZ1
DB12010 	 P07333
DB12010 	 P41240
DB12010 	 P48729
DB12010 	 P68400
DB12010 	 P19784
DB12010 	 P53355
DB12010 	 Q9UIK4
DB12010 	 O43293
DB12010 	 O15075
DB12010 	 Q8N568
DB12010 	 Q9C098
DB12010 	 Q08345
DB12010 	 Q16832
DB12010 	 Q13627
DB12010 	 Q9Y463
DB12010 	 P00533
DB12010 	 Q9BQI3
DB12010 	 P19525
DB12010 	 Q9P2K8
DB12010 	 P21709
DB12010 	 P29317
DB12010 	 P29320
DB12010 	 P54764
DB12010 	 P54756
DB12010 	 Q9UF33
DB12010 	 Q15375
DB12010 	 P29322
DB12010 	 P54762
DB12010 	 P29323
DB12010 	 P54760
DB12010 	 O15197
DB12010 	 P04626
DB12010 	 Q15303
DB12010 	 O75460
DB12010 	 P16591
DB12010 	 P07332
DB12010 	 P11362
DB12010 	 P21802
DB12010 	 P22607
DB12010 	 P09769
DB12010 	 P17948
DB12010 	 P36888
DB12010 	 P35916
DB12010 	 P42345
DB12010 	 P42685
DB12010 	 P06241
DB12010 	 O14976
DB12010 	 P49840
DB12010 	 P49841
DB12010 	 P08631
DB12010 	 Q9H2X6
DB12010 	 Q9H422
DB12010 	 Q9UPZ9
DB12010 	 O14920
DB12010 	 Q14164
DB12010 	 P06213
DB12010 	 P14616
DB12010 	 P51617
DB12010 	 Q9Y616
DB12010 	 Q9NWZ3
DB12010 	 Q08881
DB12010 	 O60674
DB12010 	 P52333
DB12010 	 P35968
DB12010 	 Q9Y2K2
DB12010 	 P10721
DB12010 	 O95835
DB12010 	 P06239
DB12010 	 P53667
DB12010 	 P53671
DB12010 	 Q5S007
DB12010 	 P29376
DB12010 	 P07948
DB12010 	 P36507
DB12010 	 P46734
DB12010 	 Q13163
DB12010 	 P52564
DB12010 	 Q13233
DB12010 	 Q02779
DB12010 	 Q16584
DB12010 	 Q12852
DB12010 	 O43283
DB12010 	 Q6ZN16
DB12010 	 Q9Y2U5
DB12010 	 Q99759
DB12010 	 Q9Y6R4
DB12010 	 O95382
DB12010 	 P80192
DB12010 	 Q92918
DB12010 	 Q12851
DB12010 	 Q8IVH8
DB12010 	 O95819
DB12010 	 Q9Y4K4
DB12010 	 P53779
DB12010 	 O15264
DB12010 	 Q16539
DB12010 	 Q8TD08
DB12010 	 P31152
DB12010 	 Q13164
DB12010 	 P45984
DB12010 	 Q8IW41
DB12010 	 Q9P0L2
DB12010 	 Q7KZI7
DB12010 	 P27448
DB12010 	 Q96L34
DB12010 	 Q7Z460
DB12010 	 Q9Y2H9
DB12010 	 P42679
DB12010 	 Q14680
DB12010 	 Q12866
DB12010 	 Q8N4C8
DB12010 	 Q9BUB5
DB12010 	 Q9HBH9
DB12010 	 Q04912
DB12010 	 O15146
DB12010 	 Q15746
DB12010 	 Q9H1R3
DB12010 	 Q32MK0
DB12010 	 Q86YV6
DB12010 	 Q8NEV4
DB12010 	 Q96PY6
DB12010 	 Q8NG66
DB12010 	 P51955
DB12010 	 P51956
DB12010 	 P51957
DB12010 	 Q6P3R8
DB12010 	 Q8TD19
DB12010 	 P04629
DB12010 	 Q16620
DB12010 	 Q16288
DB12010 	 O60285
DB12010 	 Q9H093
DB12010 	 O95747
DB12010 	 Q13153
DB12010 	 Q13177
DB12010 	 O75914
DB12010 	 O96013
DB12010 	 Q9NQU5
DB12010 	 Q9P286
DB12010 	 Q00536
DB12010 	 Q00537
DB12010 	 P16234
DB12010 	 P09619
DB12010 	 O15530
